# Private-history -> public-history commit-SHA map
#
# This repository was published via a one-time git-filter-repo pass that
# redacted two live Signal account identifiers from an ops log (see the
# 'redact live ACIs' commit). Rewriting changed every subsequent commit
# SHA, but tickets and docs throughout docs/plan/ cite the ORIGINAL SHAs
# as stable anchors. This map resolves them: '<original> <published>'.
# Look up an unknown SHA from any doc with: grep <sha-prefix> docs/history-sha-map.txt
old                                      new
18b934d6d33ebdb331766278b6f9216e849c932e 18b934d6d33ebdb331766278b6f9216e849c932e
f1461c1f5fb5a7011e398f6c4294210ce844f861 f1461c1f5fb5a7011e398f6c4294210ce844f861
96d327faf6abf439e32b0b25d49937796fdd4f54 96d327faf6abf439e32b0b25d49937796fdd4f54
12da33bb62a9ac9e39f348d33aac286ded0c9392 12da33bb62a9ac9e39f348d33aac286ded0c9392
de9fe528f3fcc1e93b0b289941d3c399f4c0fb9c de9fe528f3fcc1e93b0b289941d3c399f4c0fb9c
2feef7d5ccbe2879f59a383e10c1480b5a939c64 2feef7d5ccbe2879f59a383e10c1480b5a939c64
dd9d32fd19666c4db996ee7c7551fc75c1dc6e9b dd9d32fd19666c4db996ee7c7551fc75c1dc6e9b
f014bff1db87baad0facd931e4d8b2dcdef59425 f014bff1db87baad0facd931e4d8b2dcdef59425
742e52f86abe91648f264d95bb5405ec0b090523 742e52f86abe91648f264d95bb5405ec0b090523
a633fa1916efa85d2422f32a584aa9428b58132e a633fa1916efa85d2422f32a584aa9428b58132e
25ecd210ed7c38dd61cd40a39a59f524ca82b12b 25ecd210ed7c38dd61cd40a39a59f524ca82b12b
572d336b01baa5ea9ab1a4b6a397aa0fd61e2aa3 572d336b01baa5ea9ab1a4b6a397aa0fd61e2aa3
493da39744d0878e50b0425a94c67a4646ecc63a 493da39744d0878e50b0425a94c67a4646ecc63a
05159f1ad4fb9a321ecc820f88bbe62652a3f8e5 05159f1ad4fb9a321ecc820f88bbe62652a3f8e5
9f1d6e2a970460cc58aec7fa7e8ad21bb244090d 9f1d6e2a970460cc58aec7fa7e8ad21bb244090d
244558efffa9d0d2e9daa008807de382562cb28e 244558efffa9d0d2e9daa008807de382562cb28e
68b2286728a5deb4ed6e1c1cf51401d9076ac9f4 68b2286728a5deb4ed6e1c1cf51401d9076ac9f4
06ca14de81bd446a175fd9a40fd14fd39932fa7e 06ca14de81bd446a175fd9a40fd14fd39932fa7e
d20c889254337b7aae972a7693f2fb79332bcf41 d20c889254337b7aae972a7693f2fb79332bcf41
f4322893832ec4cc411eb8774a2252aaabb51268 f4322893832ec4cc411eb8774a2252aaabb51268
7a001f2eb8e2123696597c22757c9435fe95fd30 7a001f2eb8e2123696597c22757c9435fe95fd30
a47efbb6db1736de25990e39c8b50b2a1c64dd26 a47efbb6db1736de25990e39c8b50b2a1c64dd26
ffdec8fe507045eb7d6b9a72db107060b9ad1f0b ffdec8fe507045eb7d6b9a72db107060b9ad1f0b
283c875a3c0c4d5baf7b6dd173d1340b12e897f6 283c875a3c0c4d5baf7b6dd173d1340b12e897f6
0f99f1c2c4b3abc27845d3e8b2b60d4ded789ff2 0f99f1c2c4b3abc27845d3e8b2b60d4ded789ff2
4049b4d5136ef89bec67f3f59aeb2b1bf3acc112 4049b4d5136ef89bec67f3f59aeb2b1bf3acc112
8c01f7dc6727d4331643f240d3b2ade4804a8147 8c01f7dc6727d4331643f240d3b2ade4804a8147
22b5fc1ce3336e983beb2bf4b1724ce23d195314 22b5fc1ce3336e983beb2bf4b1724ce23d195314
0e2d907e0a27f8c1090c82d1a8169604bc986aa6 0e2d907e0a27f8c1090c82d1a8169604bc986aa6
067d43bbe78ca9c110c54ee2826379e32ee55130 067d43bbe78ca9c110c54ee2826379e32ee55130
2d37de99bf47bc9ace1e7db200b550e731c49faf 2d37de99bf47bc9ace1e7db200b550e731c49faf
4f03aba7bf20347f45d57bd61e64099d022311c0 4f03aba7bf20347f45d57bd61e64099d022311c0
e078a29f09ec80d5d2c781c6bdd2ff7473d21ad9 e078a29f09ec80d5d2c781c6bdd2ff7473d21ad9
0dcf13b3a4edac9f098cf1b2bc3f0655a9ff16ad 0dcf13b3a4edac9f098cf1b2bc3f0655a9ff16ad
ac838d8a011721d7d9935cc9c71fe14e3044d772 ac838d8a011721d7d9935cc9c71fe14e3044d772
924b51461d7dabd9cb0af1524da37e3aa73afdf2 924b51461d7dabd9cb0af1524da37e3aa73afdf2
69b4cc6bf20d76774b1876c5bbd2dd86e3f61da3 69b4cc6bf20d76774b1876c5bbd2dd86e3f61da3
0502fa5431aaf217d1c34683e00513cf686d7467 0502fa5431aaf217d1c34683e00513cf686d7467
c0f004f9b8fe73fce113b1c7f12bab1e5ea970c6 c0f004f9b8fe73fce113b1c7f12bab1e5ea970c6
ba7550ad5010442112ead6fea0c7df01130411b5 ba7550ad5010442112ead6fea0c7df01130411b5
66929dcff8325e20bb8a2bed80c1e32908276bef 66929dcff8325e20bb8a2bed80c1e32908276bef
5f1196826390f8af5b232fdbfff205a12e6ee2d2 5f1196826390f8af5b232fdbfff205a12e6ee2d2
1fcf00efb1a84f8b90a6c41d735f91078ecd6dbb 1fcf00efb1a84f8b90a6c41d735f91078ecd6dbb
6e1c7a9954c3d94fe767120e8e34daa38dcad657 6e1c7a9954c3d94fe767120e8e34daa38dcad657
fd4a3c5c47d74b0a2c678f1fd6238f5b4900f77d fd4a3c5c47d74b0a2c678f1fd6238f5b4900f77d
2761b74a2cc2f8f43b3f7432c3d893cc955556a9 2761b74a2cc2f8f43b3f7432c3d893cc955556a9
bbada72112b9a5f825a7f1cc008f8d34ca6e0123 bbada72112b9a5f825a7f1cc008f8d34ca6e0123
5e4cd6c5c749adfdce8b0b7edebd6e7dbb9cb058 5e4cd6c5c749adfdce8b0b7edebd6e7dbb9cb058
ea9dc72afcbea1c628777f977f54d39471518cf0 ea9dc72afcbea1c628777f977f54d39471518cf0
3f9b76edea32776a6069b685c2c6558fe15269af 3f9b76edea32776a6069b685c2c6558fe15269af
dbfc96c8b88a1e377d9b4d755afda6f62ad03667 dbfc96c8b88a1e377d9b4d755afda6f62ad03667
93d027de3586683d2f4686cdb34dc1abed047b85 93d027de3586683d2f4686cdb34dc1abed047b85
41eda10dc7b722ede9848c462f19e08b6c06ac0f 41eda10dc7b722ede9848c462f19e08b6c06ac0f
9b74a01f4bd9559441b60f2712ec2944acdf0bd6 9b74a01f4bd9559441b60f2712ec2944acdf0bd6
3dcc6bee518be95e3d50c05c7d20e7927045779e 3dcc6bee518be95e3d50c05c7d20e7927045779e
c36225a94904775547379faa05d02b775166cd4c c36225a94904775547379faa05d02b775166cd4c
dc86ba8193397b191742abf6cc840ce52e82a895 dc86ba8193397b191742abf6cc840ce52e82a895
49275b2b98477996ee91d9503638a8e3bbfd79ac 49275b2b98477996ee91d9503638a8e3bbfd79ac
348581c54e83c3f2d0741fda104343b9b70e10b5 348581c54e83c3f2d0741fda104343b9b70e10b5
10a22d8771a99a24e21609bf0016be60445f8bf6 10a22d8771a99a24e21609bf0016be60445f8bf6
4f2f86d92a8ae6477feab681c7acc3cb4eea530a 4f2f86d92a8ae6477feab681c7acc3cb4eea530a
95abb30691c98dd1c85078d4a7a7066661939723 95abb30691c98dd1c85078d4a7a7066661939723
be1daf239fa4a576e6cc5d8d2ba3b9ed98a9983f be1daf239fa4a576e6cc5d8d2ba3b9ed98a9983f
e51730b5dfac3fe6ba8b08d325d8659f71212d84 e51730b5dfac3fe6ba8b08d325d8659f71212d84
0cbb8d5c2151b6a576caab827917b93d24aaf1e8 0cbb8d5c2151b6a576caab827917b93d24aaf1e8
ee640c3952abac42579ef2e8f204769778573e09 ee640c3952abac42579ef2e8f204769778573e09
3b9112dc0bc69141321baa497d83bc843a0a8379 3b9112dc0bc69141321baa497d83bc843a0a8379
6e75de83ee8162e30b467b51d6ad8c89f7c92e68 6e75de83ee8162e30b467b51d6ad8c89f7c92e68
ac1e944d799405726ec6e3b80555574684030d6b ac1e944d799405726ec6e3b80555574684030d6b
220abe274f313b8b88d736b5447fe30ef13cb5b5 220abe274f313b8b88d736b5447fe30ef13cb5b5
8a4a585afc50c4b36de6912c056193206f6fc155 8a4a585afc50c4b36de6912c056193206f6fc155
fe32971403c8c1f117909a208735ca53cd88fc02 fe32971403c8c1f117909a208735ca53cd88fc02
35f8120fa375921d449217f3bebda7ce17d28ec9 35f8120fa375921d449217f3bebda7ce17d28ec9
867bf7799c4e587ddbfd0303ae534c1513ceb192 867bf7799c4e587ddbfd0303ae534c1513ceb192
dd989fa23ab3720367747876677cf1c46582457d dd989fa23ab3720367747876677cf1c46582457d
ec88a1ac0e5315d4a234fab25b2a915c0be4a253 ec88a1ac0e5315d4a234fab25b2a915c0be4a253
d0340b7452170720e31144e8486583eb23d3a58c d0340b7452170720e31144e8486583eb23d3a58c
93f1eb28d22502d94f2934896c7927ee11f024e9 93f1eb28d22502d94f2934896c7927ee11f024e9
a742a79fb5874bfa2f5dcbf072241195f2038094 a742a79fb5874bfa2f5dcbf072241195f2038094
e9606c9cf92fba2dd5badea66df68c1ba96f979e e9606c9cf92fba2dd5badea66df68c1ba96f979e
1efc01364b589e98d74ef8f9dfcdbb67f487ec69 1efc01364b589e98d74ef8f9dfcdbb67f487ec69
cb4b6050e0bce9933bb55af05a3c7216f424ea5e cb4b6050e0bce9933bb55af05a3c7216f424ea5e
68aa2c782457b567fd607f54ba6fb8d24c94aae7 68aa2c782457b567fd607f54ba6fb8d24c94aae7
a3a202b91069fbbaed0dcf7228798d651e12af00 a3a202b91069fbbaed0dcf7228798d651e12af00
9d081c660cf9f8285b8caa2fbf41cc53fc9e0428 9d081c660cf9f8285b8caa2fbf41cc53fc9e0428
2cb0fb4b8bd9f40db6d0d23cde361fef707dbfd1 2cb0fb4b8bd9f40db6d0d23cde361fef707dbfd1
b449ee0c60fa50e287fd5f4c587851cbe4faae04 b449ee0c60fa50e287fd5f4c587851cbe4faae04
ea400e18b8fa1579e7d38b1b28fdeab08d13bfa6 ea400e18b8fa1579e7d38b1b28fdeab08d13bfa6
d913efbf473df3dc93f874b88e7f0e46025ec473 d913efbf473df3dc93f874b88e7f0e46025ec473
64d8716b4dffd6655d442842d126a91b02d97738 64d8716b4dffd6655d442842d126a91b02d97738
a045e04daaf3bff84948e331db591557bf20488d a045e04daaf3bff84948e331db591557bf20488d
3f3e7d89a61f1f6abe89b1b0ad89320bcedeed73 3f3e7d89a61f1f6abe89b1b0ad89320bcedeed73
31363a9f0c8cc13aad230dc300328fb0ac86026f 31363a9f0c8cc13aad230dc300328fb0ac86026f
6f464e42b781e065d306275e4c5235bbb1ffb498 6f464e42b781e065d306275e4c5235bbb1ffb498
eec27873e400e773f827c642ec3ccf85a9a569b6 eec27873e400e773f827c642ec3ccf85a9a569b6
b80325a033649e911487d41c22bd7fee214ca543 b80325a033649e911487d41c22bd7fee214ca543
5665af2f1b683f1eaa7efeec7c68680eb254038c 5665af2f1b683f1eaa7efeec7c68680eb254038c
2bac31426e8bef6fdfff97657bcf197fd5426682 2bac31426e8bef6fdfff97657bcf197fd5426682
327e234d1f9ce9b3eb1deabb14a1c2eabf22104d 327e234d1f9ce9b3eb1deabb14a1c2eabf22104d
c00ae01ce2b04744945930678e35d8b14666ca07 c00ae01ce2b04744945930678e35d8b14666ca07
525615d3e3465a8b9aad719a16f0a8f835d7e528 525615d3e3465a8b9aad719a16f0a8f835d7e528
144ee249a311c0888aa1c873433804321044581e 144ee249a311c0888aa1c873433804321044581e
83e6c2e8047171dbb8e92e56b16bf978565f94f7 83e6c2e8047171dbb8e92e56b16bf978565f94f7
f3dccd2229263dad2ee4c787e2d97fa6ff6f79c5 f3dccd2229263dad2ee4c787e2d97fa6ff6f79c5
c0aa731c26c7516370d3ca9c08bfdc60ee9f7d9c c0aa731c26c7516370d3ca9c08bfdc60ee9f7d9c
56897370489cc7a1a5a3ec296d4714647ae23bce 56897370489cc7a1a5a3ec296d4714647ae23bce
798e1886b1ac9d493a47f8af529e9c432ddf5eda 798e1886b1ac9d493a47f8af529e9c432ddf5eda
f167e3977916936b37130fdaa36aaf498f92b1d7 f167e3977916936b37130fdaa36aaf498f92b1d7
7efd4309b1bdc1ecee67a261e0583470fc3135f7 7efd4309b1bdc1ecee67a261e0583470fc3135f7
c62b480581fc4936b4a1a7af52b37b66dd6bc5b5 c62b480581fc4936b4a1a7af52b37b66dd6bc5b5
575fd91f3995605c7b5662ba2c9350b1d64515ac 575fd91f3995605c7b5662ba2c9350b1d64515ac
34590c8a8cff46ba6140ad936dca944c95ef9cb5 34590c8a8cff46ba6140ad936dca944c95ef9cb5
f1a6dca30f08cc318119d3c0df7b6ff21fef8d39 f1a6dca30f08cc318119d3c0df7b6ff21fef8d39
8d6e5706fed3b7b80c2bb0707122e88c1430f3b4 8d6e5706fed3b7b80c2bb0707122e88c1430f3b4
d5433bea6fbfac95e7eba96f30e8c29b8f494bae d5433bea6fbfac95e7eba96f30e8c29b8f494bae
2b45435c26b82b5d18fa7bcdfa1a0a70476ac8c2 2b45435c26b82b5d18fa7bcdfa1a0a70476ac8c2
eace633b2aa52533c2e1e3382d706619381be996 eace633b2aa52533c2e1e3382d706619381be996
1cfd572a9197ca0ecbe737183a787463169dd92c 1cfd572a9197ca0ecbe737183a787463169dd92c
2469fc2c5a51a5c372ebd46e530549bd06854035 2469fc2c5a51a5c372ebd46e530549bd06854035
cf83011c8c10a26e0f5ddd80cf85da0dc316e0b1 cf83011c8c10a26e0f5ddd80cf85da0dc316e0b1
b55d5576fdbdc24e8682c371e20c35b57f86e09c b55d5576fdbdc24e8682c371e20c35b57f86e09c
f2f1f28c3699e60578f2d2621eefe89fea13807c f2f1f28c3699e60578f2d2621eefe89fea13807c
8f9230fb304a0276e18a3805b553d0584c4281f6 8f9230fb304a0276e18a3805b553d0584c4281f6
3570c9bd3d4a1762ef3533b7806abf117eec263c 3570c9bd3d4a1762ef3533b7806abf117eec263c
6cdbc209e321d14a1223892577695b3497b2c797 6cdbc209e321d14a1223892577695b3497b2c797
d8b5f254f3b8fd29d7e5794d243c8841a8ebcaaa d8b5f254f3b8fd29d7e5794d243c8841a8ebcaaa
c14709cd02173783fe60dc20bd83239c1ed8ac11 c14709cd02173783fe60dc20bd83239c1ed8ac11
a532a28a1eb733a2075b4c63ec248227ccfbce48 a532a28a1eb733a2075b4c63ec248227ccfbce48
072c738a95bc63829f45f432fc1cfbbc8d4305c8 072c738a95bc63829f45f432fc1cfbbc8d4305c8
28e55c07c487332b9111200f17447c367b338579 28e55c07c487332b9111200f17447c367b338579
451b9d2dfeb158d018b9bb3317041e163193585f 451b9d2dfeb158d018b9bb3317041e163193585f
28394e2190a468054715f861ccbdb0714a2a8dd1 28394e2190a468054715f861ccbdb0714a2a8dd1
c5abe0dc069992f469f047c734bf82eea2057b17 c5abe0dc069992f469f047c734bf82eea2057b17
31247cb20cee8eb87624545efb26b5bb78aa21a5 31247cb20cee8eb87624545efb26b5bb78aa21a5
c378bcf144e3fc30cc63b9f2a5065741806864c0 c378bcf144e3fc30cc63b9f2a5065741806864c0
7dbea2ae93f4253c67768e4cb70e887ceb96841f 7dbea2ae93f4253c67768e4cb70e887ceb96841f
bfb8aa3a53ff319be7eb6c45f8fe10004aa1f3de bfb8aa3a53ff319be7eb6c45f8fe10004aa1f3de
8c41fe6d827021521439e1c23264a7d058554997 8c41fe6d827021521439e1c23264a7d058554997
7378db44fece6604e95b7ba764e47a92252e3532 7378db44fece6604e95b7ba764e47a92252e3532
278d3945670ff2710d6fb1798190a7b2afbea893 278d3945670ff2710d6fb1798190a7b2afbea893
b9090b536b3a9518a7b5e63dd8ada9f756c4157f b9090b536b3a9518a7b5e63dd8ada9f756c4157f
8249569555c62060da0d66e33acb635bce8b1208 8249569555c62060da0d66e33acb635bce8b1208
c60c6c8012ca0626d18ba8b0d6916ed5f596e429 c60c6c8012ca0626d18ba8b0d6916ed5f596e429
979dd065e7bd02290f525e430a1244bd61fdacbd 979dd065e7bd02290f525e430a1244bd61fdacbd
2bcd9af38eca1012f6cc1178c04eeafae652699d 2bcd9af38eca1012f6cc1178c04eeafae652699d
2f4120ef645226a57da62d8fb9c0cb7a0732bfaa 2f4120ef645226a57da62d8fb9c0cb7a0732bfaa
4781f79019b6f0f3febde78fe2953c52ecbef404 4781f79019b6f0f3febde78fe2953c52ecbef404
1630c4617176987a9ba198ed5fd209481407780b 1630c4617176987a9ba198ed5fd209481407780b
fcb19043f334ce62d92ee4d5afee337146b748fb fcb19043f334ce62d92ee4d5afee337146b748fb
e3c30c7ea20a37432483f8b7e50d5fc6b355304e e3c30c7ea20a37432483f8b7e50d5fc6b355304e
b497498ac46c386ab16d30c01c6ac7f8046e8531 b497498ac46c386ab16d30c01c6ac7f8046e8531
1be00bbf25184a3299f14bf50e826786856770b0 1be00bbf25184a3299f14bf50e826786856770b0
df83e13f1e8d82db19632a182888d8b08fc8c0b5 df83e13f1e8d82db19632a182888d8b08fc8c0b5
b1ce1c16a58418829ca22dcc538f7bd5c821cdf3 b1ce1c16a58418829ca22dcc538f7bd5c821cdf3
f8f9caebe7a060250c547fe9c8b2dfeca35190c6 f8f9caebe7a060250c547fe9c8b2dfeca35190c6
ae913cd3c40a0cd9a41ac558577d95c216e45935 ae913cd3c40a0cd9a41ac558577d95c216e45935
0d38c962bc1203d55c01e9e452db56b82ff2a25d 0d38c962bc1203d55c01e9e452db56b82ff2a25d
5ce8cb6249839d12d42c642b1d0d761096adcfa6 5ce8cb6249839d12d42c642b1d0d761096adcfa6
d46593e6b2f32def1185507a1143cc50bb5bdd2e d46593e6b2f32def1185507a1143cc50bb5bdd2e
f72057842223898306e67f51db2931f77af14520 f72057842223898306e67f51db2931f77af14520
c5eb7d271dd1224b19e15793675edf40de1ee007 c5eb7d271dd1224b19e15793675edf40de1ee007
0534343228ef76768eb1e78a57966de1c35543e7 0534343228ef76768eb1e78a57966de1c35543e7
2b8372e90d2a0404b3d3980def7c363df38b8ff7 2b8372e90d2a0404b3d3980def7c363df38b8ff7
6b2cb263929b51de5c4f2f0006ed1647f4ea1544 6b2cb263929b51de5c4f2f0006ed1647f4ea1544
148522cfe151942d70717ff7b5ca78b43a950064 148522cfe151942d70717ff7b5ca78b43a950064
8173b687aa1e45acaf078961b4de80b8e507d882 8173b687aa1e45acaf078961b4de80b8e507d882
be8283ac2b0776eb400b4f9431bd0bd307ef0a6c be8283ac2b0776eb400b4f9431bd0bd307ef0a6c
98b3010b3599ab40cb8526f4a7cf05287d31983f 98b3010b3599ab40cb8526f4a7cf05287d31983f
f7b1320fc4ebd1832905688540689b1e4ddba2ce f7b1320fc4ebd1832905688540689b1e4ddba2ce
2d537e81136d73fada988cdc3d18b3d20a64d628 2d537e81136d73fada988cdc3d18b3d20a64d628
c13265375c7f65c5320ac9cbd6ef274480ba8dd1 c13265375c7f65c5320ac9cbd6ef274480ba8dd1
856498dfa77e5c3317bd843b393a46b2189fc7d2 856498dfa77e5c3317bd843b393a46b2189fc7d2
650b4cd817fd9377fd32395acdb442989496249f 650b4cd817fd9377fd32395acdb442989496249f
1e222e033615ee6630f743b8f4db074c5384c430 1e222e033615ee6630f743b8f4db074c5384c430
835ab6ddf10a3808d3a6d80591ce7d069b886b3e 835ab6ddf10a3808d3a6d80591ce7d069b886b3e
c44a1befe8dbe6723d67f4a30db63a92f8626f81 c44a1befe8dbe6723d67f4a30db63a92f8626f81
f1be18b8f754fb92f40584472493536da5e28953 f1be18b8f754fb92f40584472493536da5e28953
70c4e3b9fbf4d521c541d1bb37767106b7423146 70c4e3b9fbf4d521c541d1bb37767106b7423146
8afb521784b4d6bec40ba8e7de6b85cfd38fd917 8afb521784b4d6bec40ba8e7de6b85cfd38fd917
60921701422bafdf05db3b1b247b8ec0fe196743 60921701422bafdf05db3b1b247b8ec0fe196743
fe3f5db7cd08ddb7915a0b6512dcab538b1e23bb fe3f5db7cd08ddb7915a0b6512dcab538b1e23bb
4cce5895c2ba7ffac565f6dcf2c94edcf7b05b0a 4cce5895c2ba7ffac565f6dcf2c94edcf7b05b0a
305b78d78809f9ea30fcafd03fb3d2905eeb2cdf 305b78d78809f9ea30fcafd03fb3d2905eeb2cdf
c9cec29b0310f930ed216b6d0deaeb471e227f45 c9cec29b0310f930ed216b6d0deaeb471e227f45
f7c918fc386362d91565d22dae1b366ac70a1126 f7c918fc386362d91565d22dae1b366ac70a1126
5dc62fe7178691e216b45b6ef437f600975848c0 5dc62fe7178691e216b45b6ef437f600975848c0
94715f07e169b16a4a73253af0ead7dfd8d10181 94715f07e169b16a4a73253af0ead7dfd8d10181
3ae93ae3f575d81498eaf80ad4683c9d7671aad1 3ae93ae3f575d81498eaf80ad4683c9d7671aad1
cccc741cc91026767c5cff36cd994308394f0066 cccc741cc91026767c5cff36cd994308394f0066
30759e47703119ef02a31634311f77eeb27e08fe 30759e47703119ef02a31634311f77eeb27e08fe
43ce7c90e336902aa375d3896cfefe484e20aa12 43ce7c90e336902aa375d3896cfefe484e20aa12
b6b52ace16c1f90c7870eee730ea9eec8a94239b b6b52ace16c1f90c7870eee730ea9eec8a94239b
a5b80a8dde7651377bda5bb777f5e266c2d21f84 a5b80a8dde7651377bda5bb777f5e266c2d21f84
6d45021f6661c191b4d286bd07a0e34e27105c9a 6d45021f6661c191b4d286bd07a0e34e27105c9a
50335394de1bff6ae4b5b7a45dfabaa819823a74 50335394de1bff6ae4b5b7a45dfabaa819823a74
c374b1fa18dbe883ee06a53e5d4e9ba6128ac47d c374b1fa18dbe883ee06a53e5d4e9ba6128ac47d
f3bc0e7b7e11a6b6351f49f1eb840a0a18cd3662 f3bc0e7b7e11a6b6351f49f1eb840a0a18cd3662
f27ee7918b9ce3ce0e2931fcb28b5505176dd45d f27ee7918b9ce3ce0e2931fcb28b5505176dd45d
3c820db7c8805e41d0c91698adb5ae89eb8f6eab 3c820db7c8805e41d0c91698adb5ae89eb8f6eab
8121dac78e2b81c35d79d8f9907accbc94ce7e02 8121dac78e2b81c35d79d8f9907accbc94ce7e02
8801afdec7b0961c343facb8e974fd26151b43b2 8801afdec7b0961c343facb8e974fd26151b43b2
d5010c1d3ebe5fbd2662bbdd6f78612bc4fee9f3 d5010c1d3ebe5fbd2662bbdd6f78612bc4fee9f3
57281ea251dbd7014fe57d3731235ae57c3c4311 57281ea251dbd7014fe57d3731235ae57c3c4311
52013cb9c34c47308eb96692b08235ef219cbe86 52013cb9c34c47308eb96692b08235ef219cbe86
99ceea4db7b31ae2f70b672e6e7a5e09b9f2522d 99ceea4db7b31ae2f70b672e6e7a5e09b9f2522d
0c39f775fcf80de9c53fed224b1bc376dbc153f1 0c39f775fcf80de9c53fed224b1bc376dbc153f1
c370a3b972f69dcf5dc15987adc5a57e048e7f31 c370a3b972f69dcf5dc15987adc5a57e048e7f31
676929dd949c41e391fb5d3ed374e4bfc3951fa2 676929dd949c41e391fb5d3ed374e4bfc3951fa2
1c83fd7aa02306a32384f88801ac0733f21dd74b 1c83fd7aa02306a32384f88801ac0733f21dd74b
e49b5cfbe239f439060887747b137b56d89625cd e49b5cfbe239f439060887747b137b56d89625cd
ad716e75374b98a6dfe132ddc859a3fffd5dcf35 ad716e75374b98a6dfe132ddc859a3fffd5dcf35
955024124d9d09a7c532205536bc63c6664ee2a6 955024124d9d09a7c532205536bc63c6664ee2a6
383696fe89c842064627e8f510d035cbae1a10a0 383696fe89c842064627e8f510d035cbae1a10a0
7731feaea46c41bd669e793aa779ed70f654bab6 7731feaea46c41bd669e793aa779ed70f654bab6
d32239587b515e988ff8108f619db0bfc6742334 d32239587b515e988ff8108f619db0bfc6742334
d953469e87d7fd1dc0e7aaa25bf1820a8d98d306 d953469e87d7fd1dc0e7aaa25bf1820a8d98d306
629f3558863fb2f461f3a36ca76d3a5292320053 629f3558863fb2f461f3a36ca76d3a5292320053
cdeb9e1b9fc527c8273bb5930fb39002a3387f1e cdeb9e1b9fc527c8273bb5930fb39002a3387f1e
c3a623e7bbb2387ebbe1d07f49caeb1c2e593946 c3a623e7bbb2387ebbe1d07f49caeb1c2e593946
a1febad940324271bcc6b7bf6a0fef23ef46f293 a1febad940324271bcc6b7bf6a0fef23ef46f293
3b4984c5629b44cc73672ecd1a675d324b3ecaab 3b4984c5629b44cc73672ecd1a675d324b3ecaab
a2514ca93f0d7ba8b69133e8e89c315398a7ef45 a2514ca93f0d7ba8b69133e8e89c315398a7ef45
05da0987e58a80cfdfebd233de5a7bb641f69a48 05da0987e58a80cfdfebd233de5a7bb641f69a48
4b431da5d97e77f4460d8f41c4eb2ea6270d8154 4b431da5d97e77f4460d8f41c4eb2ea6270d8154
3dc03d3a6eb28c54acb36f3f428988595dfb8af5 3dc03d3a6eb28c54acb36f3f428988595dfb8af5
f2c24950bc6d751b21f81498e440e1a359287ed9 f2c24950bc6d751b21f81498e440e1a359287ed9
b8b17c414574a819c237d6503472ddfc8f3b2f9c b8b17c414574a819c237d6503472ddfc8f3b2f9c
52386f7a47eb10d2277717f568886d5e1d8d03f0 52386f7a47eb10d2277717f568886d5e1d8d03f0
724b7d983f0ec41989ea4be652a7dbef3eb840ab 724b7d983f0ec41989ea4be652a7dbef3eb840ab
47e52b9217f5c755c4237ec9c7ac4885ed41da4a 47e52b9217f5c755c4237ec9c7ac4885ed41da4a
59a5bc3ba51697dd35b07c47178c4ae51b8275b2 59a5bc3ba51697dd35b07c47178c4ae51b8275b2
062e13fc23debc1c87d3fe679d34045a6177e129 062e13fc23debc1c87d3fe679d34045a6177e129
ce7aac324aadf4b3552c1ba85a2122a116033d48 ce7aac324aadf4b3552c1ba85a2122a116033d48
401ed2205f1187c59a77419835d14b1312f54638 401ed2205f1187c59a77419835d14b1312f54638
911b7ad7066729594581f9d5a0d9ce4fdaec9c0c 911b7ad7066729594581f9d5a0d9ce4fdaec9c0c
2e9ca9875d84f8649c0821c10e5604595492ecd9 2e9ca9875d84f8649c0821c10e5604595492ecd9
1ad5939249f1bd17ff4d028708d11ff8b792f058 1ad5939249f1bd17ff4d028708d11ff8b792f058
d13852466ce094bf538c34f936961421de16cfe1 d13852466ce094bf538c34f936961421de16cfe1
e9e73fa616bebd01b65cc0f4f47681da15b80a1e e9e73fa616bebd01b65cc0f4f47681da15b80a1e
d965f8e60fa3f51699b30908fc2e416b58c3e500 d965f8e60fa3f51699b30908fc2e416b58c3e500
f08b544d3cdbc55ccb7e8babbe6c6c36e0638015 f08b544d3cdbc55ccb7e8babbe6c6c36e0638015
591c3b2a28192e606cf0d35c5362ffc33ec319af 591c3b2a28192e606cf0d35c5362ffc33ec319af
32b27e1883216ed15df70281bf974938e385b9a2 32b27e1883216ed15df70281bf974938e385b9a2
54e0195c7ce9822ebae4b86332e3fcb8e16b9663 54e0195c7ce9822ebae4b86332e3fcb8e16b9663
2b79c1502b8c3ae55333fa8f401bbea534fc51c7 2b79c1502b8c3ae55333fa8f401bbea534fc51c7
0886e936625b01932fd56bacbbb4063b54c2e89e 0886e936625b01932fd56bacbbb4063b54c2e89e
75aae666bf8aace2485660a3b7dbd06a5df9558f 75aae666bf8aace2485660a3b7dbd06a5df9558f
0e15a27903f0823bb7e72e437c25b491bad0cabb 0e15a27903f0823bb7e72e437c25b491bad0cabb
440ab7f2b53bf614dbc5ad423ef6f6e577230d84 440ab7f2b53bf614dbc5ad423ef6f6e577230d84
45040c0c2211acbb188122f89b6a15eb1df4b4f4 45040c0c2211acbb188122f89b6a15eb1df4b4f4
2e2cdb67d0416e28eacd8b6d0fab6723a0b30eb0 2e2cdb67d0416e28eacd8b6d0fab6723a0b30eb0
8b60d67430030362418217a6e7e6863ded51c8e5 8b60d67430030362418217a6e7e6863ded51c8e5
30801794932a1c574cad291efa06dc6a04f0fb94 30801794932a1c574cad291efa06dc6a04f0fb94
